name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Ninghai, Ningbo, China",2021-05-24,80.6,68,72.6,81.5,68,72.6,62.4,72.4,0.026,100,8.33,rain,0,0,20.7,11.2,337.5,1011.9,71.6,5.1,218.4,18.6,8,,2021-05-24T04:56:14,2021-05-24T18:45:28,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2021-05-25,89.6,68,78,89.5,68,78.5,64.1,65.2,0,0,0,,0,0,13.6,11.2,176.3,1011.2,27.9,5.5,251,21.6,9,,2021-05-25T04:55:50,2021-05-25T18:46:03,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2021-05-26,84.2,69.8,73.8,88.4,69.8,74.3,66.5,78.7,1.145,100,16.67,rain,0,0,25.9,13.4,138.8,1005.7,68.1,5.2,146.2,12.7,6,,2021-05-26T04:55:27,2021-05-26T18:46:38,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2021-05-27,84.2,69.8,76.1,88.3,69.8,77,69.5,81.3,0.64,100,4.17,rain,0,0,24.3,11.2,133.2,1006.8,73.1,5.5,201.1,17.2,7,,2021-05-27T04:55:06,2021-05-27T18:47:13,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"58239099999,58477099999,58556099999,ZSNB,WDG8555"
"Ninghai, Ningbo, China",2021-05-28,86,71.6,78.6,89.4,71.6,79.5,67.8,71.2,0,0,0,,0,0,20.9,8.9,237.2,1006.2,62.1,5.6,156.1,13.3,7,,2021-05-28T04:54:46,2021-05-28T18:47:47,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB,WDG8555"
"Ninghai, Ningbo, China",2021-05-29,84.2,69.7,76.9,87.4,69.7,77.8,65,67.6,0.016,100,12.5,rain,0,0,20.6,15.7,155.1,1007.3,82.6,6.2,222.6,19.2,7,,2021-05-29T04:54:27,2021-05-29T18:48:20,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"58239099999,58477099999,58556099999,ZSNB,WDG8555"
"Ninghai, Ningbo, China",2021-05-30,86,69.8,76.6,88.4,69.8,77.4,66.3,71.7,0,0,0,,0,0,18.6,11.2,163.7,1006.5,74.9,6.2,273.7,23.7,8,,2021-05-30T04:54:10,2021-05-30T18:48:53,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB,WDG8555"
"Ninghai, Ningbo, China",2021-05-31,86,68,76.1,87.5,68,76.2,63.6,67.7,0,0,0,,0,0,22.4,15.6,142.7,1007.8,53.6,6,318.3,27.5,9,,2021-05-31T04:53:54,2021-05-31T18:49:25,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB,WDG8555"
"Ninghai, Ningbo, China",2021-06-01,77,69.6,73.1,77,69.6,73.1,69.2,87.9,0.249,100,20.83,rain,0,0,28.9,11.2,138,1008.9,74.7,6,97.7,8.7,5,,2021-06-01T04:53:40,2021-06-01T18:49:57,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB,WDG8555"
"Ninghai, Ningbo, China",2021-06-02,80.6,71.3,75.5,86.1,71.3,76.4,73.4,93.2,0.617,100,25,rain,0,0,17.6,4.7,128.5,1006.2,89.3,3.9,112.4,9.5,4,,2021-06-02T04:53:27,2021-06-02T18:50:28,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB,WDG8555"
"Ninghai, Ningbo, China",2021-06-03,87.7,68,78.1,101.7,68,81.9,74.8,90.1,0.372,100,20.83,rain,0,0,34.6,13.4,343.4,1003.5,60.9,3.7,146.2,12.5,7,,2021-06-03T04:53:16,2021-06-03T18:50:59,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB,WDG8555"
"Ninghai, Ningbo, China",2021-06-04,68,66.2,67.1,68,66.2,67.1,63.4,88.2,0.374,100,25,rain,0,0,34.6,8.8,232.9,1007.5,58,5.3,30.9,2.7,1,,2021-06-04T04:53:05,2021-06-04T18:51:29,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB,WDG8555"
"Ninghai, Ningbo, China",2021-06-05,86,66.2,74.1,85.5,66.2,74.1,63.4,72.5,0,0,0,,0,0,15,11.1,146.8,1005,10.6,5.5,329.9,28.6,10,,2021-06-05T04:52:57,2021-06-05T18:51:58,0.82,Clear,Clear conditions throughout the day.,clear-day,"58239099999,58477099999,58556099999,ZSNB,WDG8555"
"Ninghai, Ningbo, China",2021-06-06,91.4,62.6,76.2,91.3,62.6,76.2,61.6,65.1,0,0,0,,0,0,15.7,11.2,146.9,1006.7,15,6.3,338.7,29.1,10,,2021-06-06T04:52:49,2021-06-06T18:52:26,0.86,Clear,Clear conditions throughout the day.,clear-day,"58239099999,58477099999,58556099999,ZSNB,WDG8555"
"Ninghai, Ningbo, China",2021-06-07,86,64.4,75.3,89.4,64.4,76.1,64.7,71.3,0,0,0,,0,0,22.8,13.4,143.7,1010.7,45.3,6.3,307,26.7,9,,2021-06-07T04:52:43,2021-06-07T18:52:54,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB,WDG8555"
"Ninghai, Ningbo, China",2021-06-08,87.8,73.4,80.2,95.9,73.4,83.6,72.1,77.6,0.002,100,4.17,rain,0,0,19,11.1,148.5,1010,71.6,5.8,166.1,14.3,5,,2021-06-08T04:52:39,2021-06-08T18:53:20,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2021-06-09,91.4,77,82.5,102.6,77,87.6,74.7,78.2,0.036,100,12.5,rain,0,0,24.6,17.9,162.2,1008.7,56.5,5.9,168.3,14.6,6,,2021-06-09T04:52:36,2021-06-09T18:53:46,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB,WDG8555"
"Ninghai, Ningbo, China",2021-06-10,87.8,76.9,81.7,99.9,76.9,87.3,76.3,84.6,0.28,100,20.83,rain,0,0,19.9,13.4,161.7,1007.2,69.5,6.2,111,9.6,5,,2021-06-10T04:52:34,2021-06-10T18:54:11,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB,WDG8555"
"Ninghai, Ningbo, China",2021-06-11,89.6,77,81.4,102.5,77,86.1,76.1,84.8,0.016,100,12.5,rain,0,0,16.8,11.2,47.1,1008.4,54.6,5.4,90.1,7.8,3,,2021-06-11T04:52:33,2021-06-11T18:54:35,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB,WDG8555"
"Ninghai, Ningbo, China",2021-06-12,89.6,77,80.7,102.5,77,84.6,76.5,87.4,0.485,100,20.83,rain,0,0,25.7,11.1,178.5,1010.5,56.7,4.7,132,11.4,4,,2021-06-12T04:52:34,2021-06-12T18:54:58,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB,WDG8555"
"Ninghai, Ningbo, China",2021-06-13,82.4,75.2,77.8,89.5,75.2,78.9,75.7,93.2,0.96,100,33.33,rain,0,0,18,8.9,206.5,1008.2,86.5,4.9,77.5,6.7,3,,2021-06-13T04:52:36,2021-06-13T18:55:20,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2021-06-14,89.6,75.2,80.7,108.1,75.2,85.5,76.8,88.5,0.002,100,8.33,rain,0,0,17.2,4.5,159.3,1003,47,5.6,136.3,11.7,6,,2021-06-14T04:52:40,2021-06-14T18:55:41,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2021-06-15,94.9,78.8,86.1,112.7,78.8,96,77.8,77.6,0.024,100,12.5,rain,0,0,22.6,11.2,206,998.3,61.3,5.3,152.1,13.1,5,,2021-06-15T04:52:45,2021-06-15T18:56:01,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2021-06-16,86,78.8,82.5,99.4,78.8,91,77.1,83.7,0.294,100,8.33,rain,0,0,24.8,11.2,5.8,1001.4,66.8,4.4,158.4,14,5,,2021-06-16T04:52:51,2021-06-16T18:56:20,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2021-06-17,91.4,75.2,81.4,110.9,75.2,88.7,77.4,87.9,0.007,100,4.17,rain,0,0,23.9,6.7,133.6,1003.2,80.1,4.4,171.8,14.8,6,,2021-06-17T04:52:58,2021-06-17T18:56:38,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"58239099999,58477099999,58556099999,ZSNB,WDG8555"
"Ninghai, Ningbo, China",2021-06-18,84.2,77,80.4,94.1,77,85.5,77.7,91.7,0.159,100,16.67,rain,0,0,20.1,8.9,358,1002.4,66.9,3.2,81.8,6.9,3,,2021-06-18T04:53:06,2021-06-18T18:56:55,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB,WDG8555"
"Ninghai, Ningbo, China",2021-06-19,77,69.8,72.8,77,69.8,72.8,71.3,95.1,0.389,100,29.17,rain,0,0,21.4,11.2,18.7,1002.6,90.8,3.7,25.8,2.3,1,,2021-06-19T04:53:16,2021-06-19T18:57:11,0.3,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB,WDG8555"
"Ninghai, Ningbo, China",2021-06-20,73.4,69.8,71.1,73.4,69.8,71.1,69.6,94.9,1.868,100,33.33,rain,0,0,13.4,8.9,101.1,1002.7,88.7,4.4,21.4,1.7,1,,2021-06-20T04:53:27,2021-06-20T18:57:25,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB,WDG8555"
"Ninghai, Ningbo, China",2021-06-21,84.2,69.8,75.7,85.7,69.8,76.2,67.4,77.6,0.001,100,4.17,rain,0,0,15.9,6.9,109.4,1004.2,47.2,4.7,271,23.4,8,,2021-06-21T04:53:39,2021-06-21T18:57:39,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"58239099999,58477099999,58556099999,ZSNB,WDG8555"
"Ninghai, Ningbo, China",2021-06-22,84.2,69.8,76.3,89.6,69.8,77.4,68.6,78.2,0,0,0,,0,0,17.7,8.9,147.1,1007.5,26.8,5.2,218.6,18.9,7,,2021-06-22T04:53:53,2021-06-22T18:57:51,0.41,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB,WDG8555"
"Ninghai, Ningbo, China",2021-06-23,87.8,64.4,77.1,87.1,64.4,77.1,63.3,66.5,0,0,0,,0,0,20.1,11.2,140.4,1009.9,25.2,5.7,322.2,27.8,10,,2021-06-23T04:54:07,2021-06-23T18:58:01,0.44,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB,WDG8555"
"Ninghai, Ningbo, China",2021-06-24,89.6,71.6,79,95.9,71.6,81.1,69.5,73.8,0,0,0,,0,0,22.1,13.4,140.9,1009.2,41.9,5.8,292.3,25.1,9,,2021-06-24T04:54:23,2021-06-24T18:58:11,0.48,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB,WDG8555"
"Ninghai, Ningbo, China",2021-06-25,87.8,71.6,80,95.9,71.6,82.6,71.5,76.4,0,0,0,,0,0,23.3,13.4,140.9,1007.5,43.9,6.1,287.5,25,9,,2021-06-25T04:54:39,2021-06-25T18:58:19,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB,WDG8555"
"Ninghai, Ningbo, China",2021-06-26,84.2,76.9,80.2,94.1,76.9,84,75.9,87.1,0.407,100,20.83,rain,0,0,17.7,8.9,149,1005.2,59.7,5.8,64.4,5.7,2,,2021-06-26T04:54:57,2021-06-26T18:58:26,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB,WDG8555"
"Ninghai, Ningbo, China",2021-06-27,80.6,76.8,78.5,87.1,76.8,79.6,76.8,94.8,1.389,100,29.17,rain,0,0,15.2,8.9,131.1,1003,87.3,4.6,41.7,3.6,2,,2021-06-27T04:55:16,2021-06-27T18:58:32,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB,WDG8555"
"Ninghai, Ningbo, China",2021-06-28,84.2,77,80.1,92.4,77,84.1,75.9,87.3,0.182,100,12.5,rain,0,0,15.2,11,24.6,1001.5,60.5,5.4,59.1,5,4,,2021-06-28T04:55:35,2021-06-28T18:58:36,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2021-06-29,86,77,80.6,95.2,77,84,73.9,80.4,0.056,100,37.5,rain,0,0,19.9,11.2,114.6,1003.3,67.8,5.9,193.9,16.8,6,,2021-06-29T04:55:56,2021-06-29T18:58:39,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2021-06-30,78.8,75.2,77.6,78.8,75.2,77.6,73.9,88.6,0.045,100,12.5,rain,0,0,14.5,8.9,145.1,1003.6,77.2,5.5,51.8,4.5,2,,2021-06-30T04:56:17,2021-06-30T18:58:41,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2021-07-01,84.2,73.4,78.7,92.4,73.4,82.1,74.3,86.7,0.032,100,16.67,rain,0,0,11.4,6.7,129.6,1003.5,74.5,5.1,119.5,10.5,5,,2021-07-01T04:56:40,2021-07-01T18:58:41,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2021-07-02,82.4,77,80.1,94.1,77,85.4,78.3,94.3,0.523,100,16.67,rain,0,0,16.6,8.9,160.7,1004,55,3.1,53.5,4.6,2,,2021-07-02T04:57:03,2021-07-02T18:58:40,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2021-07-03,91.4,77,84.2,110.9,77,94.7,78.9,84.7,0.715,100,4.17,rain,0,0,28,11.2,168.5,1002.7,45,5,234,20.2,8,,2021-07-03T04:57:27,2021-07-03T18:58:38,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2021-07-04,94.9,77,84.3,119.4,77,95.1,79,85.1,0.27,100,4.17,rain,0,0,21.3,11.2,167.5,1006,51.1,5.9,209.2,18.1,7,,2021-07-04T04:57:52,2021-07-04T18:58:34,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2021-07-05,96.8,78.8,87.5,112.4,78.8,97.2,75.4,68.5,0,0,0,,0,0,25.7,17.9,171.9,1007,79.9,6.3,282,24.3,9,,2021-07-05T04:58:18,2021-07-05T18:58:28,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2021-07-06,95,82.4,87.1,112.8,88.2,97.8,76.2,70.8,0.004,100,4.17,rain,0,0,28.9,17.9,171.1,1006.8,66.9,6.3,262.8,22.7,8,,2021-07-06T04:58:45,2021-07-06T18:58:21,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2021-07-07,100.3,80.6,89.8,121,87,104.5,78.6,71,0.504,100,12.5,rain,0,0,21.7,11.2,177.3,1006.4,63.6,6.2,279,24.1,9,,2021-07-07T04:59:12,2021-07-07T18:58:13,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2021-07-08,100.4,77,88.5,117.7,77,100.1,77.4,72.1,0.99,100,12.5,rain,0,0,43.8,13.4,227.8,1007.4,53.8,6.2,243.2,21,8,,2021-07-08T04:59:40,2021-07-08T18:58:03,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2021-07-09,93.2,77,83.4,107.8,77,90.3,76.1,79.5,0.062,100,16.67,rain,0,0,32.6,11.2,199.2,1007.7,62.8,6.2,111.9,9.8,6,,2021-07-09T05:00:09,2021-07-09T18:57:52,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2021-07-10,87.8,75.2,81.9,102.4,75.2,89,77,85.7,0.909,100,25,rain,0,0,23.3,15.3,167.8,1008.6,70,6,144.2,12.5,6,,2021-07-10T05:00:38,2021-07-10T18:57:40,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2021-07-11,96.8,80.6,88,122.3,87.1,103.6,79.9,78.1,0,0,0,,0,0,16.6,11.2,175.1,1008.7,63.2,5.7,259.9,22.4,9,,2021-07-11T05:01:08,2021-07-11T18:57:26,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2021-07-12,98.6,82.4,89.3,121,90.8,104.9,79.2,73.1,0,0,0,,0,0,19.5,13.4,166.5,1006.8,81.3,6.3,285.3,24.8,9,,2021-07-12T05:01:38,2021-07-12T18:57:10,0.08,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2021-07-13,95,82.4,88.2,116.1,88.2,101.4,77.5,71.2,0,0,0,,0,0,23.3,13.4,166.5,1005.7,98.2,6.3,273.8,23.6,8,,2021-07-13T05:02:09,2021-07-13T18:56:53,0.11,Overcast,Cloudy skies throughout the day.,cloudy,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2021-07-14,96.8,82.4,88.5,115.3,89.4,100.4,76.7,69,0,0,0,,0,0,25.9,15.7,172.3,1007.6,75.7,6.3,277.5,23.9,9,,2021-07-14T05:02:41,2021-07-14T18:56:35,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2021-07-15,96.8,80.6,88.4,115.3,86.1,99.2,75.9,67.5,0.296,100,4.17,rain,0,0,26.4,15.7,171.1,1009.3,54.6,6.3,304.5,26.2,9,,2021-07-15T05:03:12,2021-07-15T18:56:15,0.18,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2021-07-16,94.9,80.6,86.7,109.8,86.1,96.9,76.1,71.5,0.012,100,8.33,rain,0,0,23,13.4,162.2,1009.6,64.3,6.3,232.6,20.1,8,,2021-07-16T05:03:45,2021-07-16T18:55:54,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2021-07-17,91.4,80.6,84.7,105.1,86.1,93.3,75.6,74.7,0.004,100,4.17,rain,0,0,22.1,15.7,140.1,1007.3,54.4,6.3,198.7,17.2,7,,2021-07-17T05:04:18,2021-07-17T18:55:31,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2021-07-18,89.6,77,83,102.5,77,88.5,74.1,75.3,0.004,100,4.17,rain,0,0,22.4,13.4,146.5,1006.5,71.1,6.3,239.9,20.8,7,,2021-07-18T05:04:51,2021-07-18T18:55:07,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2021-07-19,93.1,77,84.8,107.4,77,92.9,75.8,75.3,0.028,100,16.67,rain,0,0,22.4,15.7,140.1,1007.3,54.4,6.3,231,20,8,,2021-07-19T05:05:24,2021-07-19T18:54:41,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2021-07-20,93.2,80.6,85.7,107.7,87.1,96.2,76.9,75.4,0.019,100,12.5,rain,0,0,25.1,17.9,124.2,1008.3,74.8,6.3,201.2,17.3,7,,2021-07-20T05:05:58,2021-07-20T18:54:14,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2021-07-21,91.4,78.8,85.2,100.5,78.8,92.4,74.2,70.4,0.012,100,12.5,rain,0,0,27.7,11.2,49.3,1007.5,80,6.3,285.3,24.8,9,,2021-07-21T05:06:32,2021-07-21T18:53:46,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2021-07-22,86,78.8,83,97.1,78.8,91.1,76.4,80.8,0.277,100,16.67,rain,0,0,32,13.4,45.8,1004.4,85,6,160.4,13.9,5,,2021-07-22T05:07:06,2021-07-22T18:53:16,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2021-07-23,84.2,77,80,92.4,77,83.3,76.1,88.2,1.215,100,25,rain,0,0,40.3,11.2,36.5,1002.2,89.4,5.9,115.3,9.8,4,,2021-07-23T05:07:41,2021-07-23T18:52:45,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2021-07-24,82.4,78.8,79.6,90.8,78.8,82.2,77.2,92.7,2.143,100,33.33,rain,0,0,39.3,19.3,25.6,997.7,92.6,5.7,56,4.8,3,,2021-07-24T05:08:16,2021-07-24T18:52:13,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2021-07-25,78.8,77,78.6,78.8,77,78.6,76.7,94,4.011,100,33.33,rain,0,0,56.2,29.1,332.1,982.5,100,2,34.6,3.1,1,,2021-07-25T05:08:51,2021-07-25T18:51:39,0.53,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2021-07-26,78.8,77,78.3,78.8,77,78.3,76.2,93.3,5.874,100,33.33,rain,0,0,40,15.7,183.8,986.7,89.4,4.5,40.2,3.5,2,,2021-07-26T05:09:26,2021-07-26T18:51:04,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2021-07-27,84.2,78.8,80.8,98.1,78.8,86.4,78.2,91.9,0.88,100,29.17,rain,0,0,28.4,11.2,154.8,992.4,89.4,5.2,79.8,6.8,4,,2021-07-27T05:10:01,2021-07-27T18:50:27,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2021-07-28,89.6,78.8,83.3,105.1,78.8,92.6,79,87.6,0.439,100,16.67,rain,0,0,26.6,15.4,151.2,996,86.4,5.7,109,9.6,5,,2021-07-28T05:10:37,2021-07-28T18:49:49,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2021-07-29,95,80.6,85,116.1,88.1,97.3,78.9,82.7,0.21,100,37.5,rain,0,0,21.7,14.1,162,997.6,66.1,6.2,209.8,18.1,8,,2021-07-29T05:11:12,2021-07-29T18:49:10,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2021-07-30,95,80.6,85.9,105.1,88.1,95.9,77.5,78.2,0.171,100,12.5,rain,0,0,17.4,8.9,96.4,999.6,52.9,5,176.6,15.4,7,,2021-07-30T05:11:48,2021-07-30T18:48:30,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2021-07-31,93.2,78.8,83.5,110.8,78.8,92,78.4,85.7,0.365,100,12.5,rain,0,0,19.4,13.3,185.9,998.5,35.1,4.7,190.6,16.5,7,,2021-07-31T05:12:24,2021-07-31T18:47:48,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2021-08-01,87.8,77,82.4,102.4,77,90.3,78.5,88.5,0.099,100,16.67,rain,0,0,19.4,4.5,146.8,997.9,37.7,5.6,107.3,9.2,5,,2021-08-01T05:12:59,2021-08-01T18:47:05,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2021-08-02,89.6,78.8,83.7,108,78.8,93,78.9,86.2,0.007,100,16.67,rain,0,0,22.3,11.2,24.9,999.3,55,5.6,201.8,17.4,6,,2021-08-02T05:13:35,2021-08-02T18:46:21,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2021-08-03,87.8,80.6,83.5,102.4,88.1,94.3,79,87,0.177,100,12.5,rain,0,0,26.8,11.2,89.5,1001.2,80.8,6,158.8,13.6,7,,2021-08-03T05:14:11,2021-08-03T18:45:36,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
